T,Open,High,Low,Close,Volume BTC,Volume USD,BV,C,H,L,O,V,P
2015-11-02,325.78,369.02,320.0,361.98,44128.12,15340060.07,23.91308653,0.01149769,0.01191,0.01138165,0.01173262,2044.0648517,0.0
2015-11-03,361.73,420.77,360.4,398.21,75165.25,29231893.79,100.38364794,0.01144753,0.01205455,0.01065285,0.01149311,8802.96783598,0.0
2015-11-04,404.55,502.0,368.11,404.3,102836.94,45952886.39,75.65979207,0.00986386,0.01156999,0.00981905,0.01122034,7214.87772125,0.0
2015-11-05,407.99,448.79,364.37,383.22,59345.77,23867619.71,53.07662184,0.01001988,0.011355500000000001,0.00950385,0.00982199,5350.48454537,0.0
2015-11-06,387.77,396.67,353.26,371.79,46753.83,17456826.57,23.79312485,0.0094569,0.01001901,0.00911872,0.009989,2507.06933278,0.0
2015-11-07,374.41,392.82,371.07,385.76,26232.37,10058975.27,3.45215042,0.00918,0.00952533,0.00914338,0.00952533,371.60856442,0.0
2015-11-08,384.62,390.47,366.18,371.87,27164.76,10355751.72,8.05837424,0.00911872,0.00933777,0.00911872,0.00915227,871.43457001,0.0
2015-11-09,372.86,386.79,360.54,379.88,25175.75,9477408.94,16.89919118,0.00892594,0.00917171,0.00875484,0.00911872,1883.61884991,0.25
2015-11-10,378.32,381.44,323.63,337.69,47566.89,17008397.14,37.82486357,0.00916235,0.00930991,0.008409999999999999,0.00902849,4294.47580717,0.0
2015-11-11,336.66,341.41,294.0,303.0,50855.93,15939271.77,49.96996545,0.00953377,0.00980773,0.00902555,0.00928902,5264.80686545,0.0
2015-11-12,309.9,344.78,308.42,334.94,36439.1,11886431.63,32.77689178,0.00979245,0.00987445,0.00939453,0.00953377,3400.21174311,0.0
2015-11-13,337.17,342.0,325.0,333.51,24269.32,8106822.27,7.10721961,0.00970225,0.00973769,0.00950001,0.00971863,734.29635897,0.0
2015-11-14,336.28,356.1,325.45,331.61,25224.62,8462312.91,3.75163283,0.00964474,0.00972627,0.00950822,0.0095926,389.09686638,0.0
2015-11-15,333.02,334.99,314.6,317.0,27063.93,8768484.87,4.05611486,0.00955868,0.00972322,0.00954,0.00954001,420.90616021,0.0
2015-11-16,319.3,332.2,315.0,330.9,20088.97,6507645.44,26.51307233,0.00972774,0.00983608,0.00954,0.00955868,2744.39373222,0.0
2015-11-17,330.95,350.44,329.0,335.44,27389.82,9214462.2,29.73463595,0.00961637,0.00969971,0.00930002,0.0095925,3103.23440828,0.0
2015-11-18,336.0,337.89,330.28,337.06,26870.04,8987857.94,18.94766253,0.00947774,0.00969888,0.00941351,0.00953035,1980.52790924,0.0
2015-11-19,334.53,336.48,324.94,324.95,26672.92,8856879.85,7.6400015,0.00953031,0.00967,0.009476,0.00957034,800.7524093999998,0.0
2015-11-20,326.51,327.73,310.0,321.5,21066.59,6717727.46,12.3219479,0.009621,0.00983597,0.00953026,0.00953027,1271.49449401,0.0
2015-11-21,322.05,328.94,318.52,324.99,4924.8,1599948.43,5.98223134,0.00971929,0.00978799,0.00955682,0.00962106,617.49311629,0.0
2015-11-22,326.5,326.6,320.13,323.11,3922.9,1267230.48,4.19048912,0.00969998,0.00970789,0.00959502,0.00959738,435.10166815,0.0
2015-11-23,324.24,326.09,320.39,323.01,4998.52,1616552.53,17.48981586,0.00959906,0.00975,0.00958306,0.00960884,1806.46820579,0.0
2015-11-24,323.48,323.5,317.0,318.42,8504.75,2728746.78,25.59814311,0.00965721,0.00974499,0.00958306,0.0096012,2658.14755914,0.0
2015-11-25,319.7,330.84,316.0,328.3,12219.77,3953649.86,26.88567695,0.01018355,0.01019701,0.009631,0.00966721,2717.79088778,0.0
2015-11-26,328.9,369.7,328.53,356.39,35559.27,12422273.47,27.29863088,0.01025,0.01096662,0.0100485,0.01018355,2620.83832385,0.0
2015-11-27,353.9,364.8,347.84,359.87,13114.65,4695664.08,11.10293906,0.01011999,0.01026,0.00990927,0.01024066,1103.02494944,0.0
2015-11-28,357.14,359.44,350.41,356.39,6228.08,2208751.82,13.86334977,0.0098002,0.01011999,0.009575,0.01010277,1421.42331913,0.0
2015-11-29,356.78,373.15,354.45,371.04,7667.1,2798580.83,8.50130098,0.00995,0.00999998,0.00973522,0.00980036,862.69975302,0.0
2015-11-30,371.48,383.0,367.11,377.98,17776.96,6688039.27,19.41325798,0.00951002,0.00995,0.00951002,0.00995,1986.81679998,0.0
2015-12-01,376.7,379.0,354.56,362.95,15389.67,5610058.11,20.07628811,0.0095636,0.0113471,0.00945592,0.00951158,2030.04648919,0.0
2015-12-02,363.06,363.06,348.64,359.97,12043.46,4282488.25,16.8386288,0.00941906,0.00962691,0.0092859,0.0095095,1786.69449558,0.0
2015-12-03,359.11,370.53,356.21,361.32,12110.5,4394915.48,9.23589285,0.00933014,0.00944997,0.00914986,0.00930999,992.44312463,0.0
2015-12-04,361.48,364.3,355.92,362.3,9924.22,3573289.38,3.94073894,0.00925,0.00941947,0.00925,0.00933014,423.0468397,0.0
2015-12-05,363.62,389.89,363.0,384.67,16356.43,6173704.59,5.43865027,0.00905266,0.00939018,0.00905145,0.00927395,590.95547662,0.0
2015-12-06,388.0,399.85,383.0,394.6,14206.16,5570564.08,14.76579586,0.00889795,0.00915812,0.0088,0.00915812,1653.21364868,0.0
2015-12-07,387.18,399.91,381.01,395.1,14778.37,5800694.75,47.28513861,0.00919771,0.00937383,0.00872272,0.00888393,5142.31972244,0.0
2015-12-08,394.96,409.0,388.33,409.0,9656.3,3825649.71,19.9211187,0.00887553,0.00922916,0.00861316,0.00913738,2210.9851591999995,0.0
2015-12-09,418.8,424.95,400.0,416.08,20835.19,8641355.07,26.67995854,0.00877286,0.00895348,0.008694200000000001,0.00881025,3020.41127796,0.0
2015-12-10,416.98,419.79,408.91,416.28,8304.87,3448586.43,13.58750497,0.00874107,0.008879999999999999,0.00856935,0.0087999,1559.60719145,0.0
2015-12-11,415.36,454.36,415.13,451.68,28322.47,12399633.04,28.01145481,0.00852083,0.0088,0.008436270000000001,0.00874107,3249.73038381,0.0
2015-12-12,452.99,467.8,403.0,435.87,29628.96,12814616.39,22.17936641,0.008302190000000001,0.00875221,0.00821289,0.00851507,2623.74776308,0.0
2015-12-13,436.08,442.97,422.03,435.8,11227.18,4885667.86,11.16225657,0.0082475,0.00842706,0.00816281,0.00822985,1356.27684821,0.0
2015-12-14,432.89,448.12,428.42,442.37,13155.98,5806064.93,20.89553576,0.008081360000000001,0.00828749,0.00801123,0.00823,2566.90525841,0.0
2015-12-15,443.36,464.99,442.94,463.61,17598.64,8006856.52,38.64996539,0.00818552,0.00838509,0.00793287,0.008081370000000001,4720.43807794,0.0
2015-12-16,464.5,465.0,436.89,455.1,23311.2,10597761.52,27.02766937,0.00804004,0.00830958,0.00795186,0.00817519,3327.89668327,0.0
2015-12-17,455.63,458.84,448.75,456.01,6551.59,2979011.75,20.73417892,0.008252530000000001,0.00837436,0.00800909,0.00804012,2532.61566088,0.0
2015-12-18,455.87,466.64,453.5,463.0,12837.8,5902097.11,33.89006812,0.00804811,0.008252520000000001,0.00802021,0.00821678,4163.28787479,0.0
2015-12-19,462.99,465.9,452.03,460.96,6710.68,3097007.27,4.85304169,0.00807449,0.00811843,0.00799999,0.00804811,602.35488849,0.0
2015-12-20,461.8,462.0,433.83,441.48,16556.94,7399332.35,15.92528996,0.00794238,0.00828634,0.00790067,0.00804002,1973.14310827,0.0
2015-12-21,442.54,450.0,425.52,437.56,18774.32,8188958.32,30.65278841,0.007819350000000001,0.00804737,0.00780369,0.00794238,3878.99594876,0.0
2015-12-22,438.07,443.58,433.06,436.15,7980.12,3490906.28,10.66812008,0.00779629,0.00789025,0.00773,0.00789025,1367.82603757,0.0
2015-12-23,435.18,445.52,434.43,443.34,6926.87,3048303.13,20.45982437,0.00808,0.00811282,0.00772244,0.00779612,2570.69888687,0.0
2015-12-24,442.5,459.54,442.5,455.71,10117.43,4589002.87,15.40568946,0.00794865,0.00825028,0.007820530000000001,0.00803219,1925.43884983,0.0
2015-12-25,455.42,458.33,448.0,455.5,2866.07,1299892.21,5.17145981,0.00799284,0.00801322,0.00785221,0.00801322,652.33750868,0.0
2015-12-26,455.51,457.45,407.25,417.42,26407.73,11276027.93,9.7669712,0.00814473,0.008405300000000001,0.00788126,0.00796863,1200.83636293,0.0
2015-12-27,417.11,425.42,410.5,423.29,6833.96,2864576.24,11.31816288,0.00820047,0.0083937,0.00800003,0.00825,1377.04502644,0.0
2015-12-28,421.57,429.86,417.01,420.7,7435.09,3151306.04,14.78650763,0.008152350000000001,0.00830001,0.00812702,0.00825391,1799.14850961,0.0
2015-12-29,420.81,433.17,418.55,430.04,10134.54,4321235.8,4.61189866,0.00811111,0.00826311,0.0081111,0.00823125,563.80732336,0.0
2015-12-30,431.7,434.97,420.75,427.05,7637.42,3281609.6,4.7830236,0.00809636,0.00821694,0.00800567,0.00811112,587.51489993,0.0
2015-12-31,426.09,433.89,419.99,430.57,6585.13,2811931.1,19.86025024,0.008129840000000001,0.00823755,0.008015360000000001,0.00809638,2429.22090293,0.0
2016-01-01,430.89,436.0,427.2,434.98,3735.62,1617803.31,4.80353206,0.00807019,0.008180100000000001,0.008011560000000001,0.00805639,593.60989367,0.0
2016-01-02,434.87,435.99,430.42,433.74,2908.35,1260194.29,3.98547772,0.00801163,0.00814368,0.008,0.00809987,494.01707979,0.0
2016-01-03,433.2,434.09,424.06,430.85,4504.52,1930486.92,5.23534871,0.00807094,0.008150000000000001,0.0080117,0.00811648,646.69100895,0.0
2016-01-04,430.79,435.86,428.44,433.97,5700.13,2467176.88,13.15137392,0.00812877,0.00826,0.00803699,0.00807094,1614.48630743,0.0
2016-01-05,434.17,435.39,429.5,431.89,3862.38,1668756.45,11.05766272,0.00804301,0.00812356,0.0079,0.0080429,1381.83158869,0.0
2016-01-06,432.45,432.67,426.54,431.84,5326.67,2291148.77,12.79848508,0.00799992,0.00808422,0.00798518,0.00802401,1590.14080317,0.0
2016-01-07,429.99,457.79,429.25,457.79,15940.74,7127390.53,11.47598388,0.007921280000000001,0.00807426,0.00778412,0.00807124,1454.02214618,0.25
2016-01-08,457.0,465.0,444.51,451.32,10258.75,4654917.52,13.6060223,0.00780455,0.007921300000000001,0.00777004,0.007826350000000001,1734.12370857,0.25
2016-01-09,452.02,454.0,446.68,449.95,4330.04,1947311.14,4.28272481,0.00790413,0.00798977,0.00780877,0.00789828,542.48190584,0.25
2016-01-10,448.84,449.89,440.8,447.21,3987.37,1772542.11,4.81842682,0.0079,0.00800665,0.0078858,0.0079005,605.86143086,0.25
2016-01-11,448.79,451.13,438.0,448.99,7902.84,3519698.03,11.16113061,0.00792307,0.00820223,0.0078858,0.00795621,1396.3873724000002,0.25
2016-01-12,448.0,448.0,442.88,446.27,4096.26,1826314.47,8.48480181,0.008,0.008,0.00786978,0.00792494,1072.11286568,0.0
2016-01-13,434.89,438.35,424.5,432.53,9997.31,4297337.64,14.752765300000002,0.00809606,0.00814166,0.00795001,0.00795024,1830.35907061,0.0
2016-01-14,432.64,434.0,427.0,429.22,4388.51,1889729.91,4.341098400000001,0.008041940000000001,0.0080774,0.007987590000000001,0.00803184,540.18713151,0.0
2016-01-15,429.55,429.8,365.0,372.85,35218.44,13985318.0,40.47319677,0.00816963,0.00836227,0.0078797,0.008041940000000001,4973.17705639,0.0
2016-01-16,360.0,387.5,352.0,386.43,23675.75,8790996.62,21.61108248,0.00792256,0.00834216,0.00792256,0.00816965,2650.57435368,0.25
2016-01-17,387.28,391.14,376.0,382.85,7962.09,3050025.47,9.73238818,0.00791127,0.00802109,0.0078226,0.00802109,1228.11055531,0.25
2016-01-18,380.16,388.5,373.63,385.0,6968.7,2662265.2,12.93520022,0.00790839,0.00793452,0.00780118,0.00791991,1644.00997861,0.25
2016-01-19,385.47,386.92,375.59,379.88,6854.8,2619071.74,39.1540284,0.007902890000000001,0.00794287,0.00780058,0.00784041,4954.85891826,0.25
2016-01-20,376.77,422.98,372.53,410.93,24594.14,9829484.37,50.03446103,0.00803385,0.00814288,0.007902890000000001,0.007902890000000001,6317.88949992,0.0
2016-01-21,418.9,421.25,404.59,410.03,9301.69,3840395.14,110.60328371,0.00783183,0.00806451,0.00783183,0.00800712,13990.02653144,0.25
2016-01-22,409.42,410.07,374.45,381.78,14308.54,5581017.46,16.13836289,0.00806563,0.00806827,0.00780089,0.00789974,2033.59612645,0.0
2016-01-23,382.85,395.0,381.05,386.92,7020.14,2725952.77,17.861045800000007,0.00803179,0.00806566,0.007829570000000001,0.00806563,2242.42099976,0.0
2016-01-24,386.37,405.97,385.36,402.5,5356.26,2139150.54,12.62897932,0.0078893,0.00803573,0.00781285,0.00792953,1600.64061847,0.25
2016-01-25,402.16,402.31,385.5,392.58,7943.7,3131070.89,10.13785771,0.00796167,0.008000799999999999,0.00783701,0.007885300000000001,1284.66614013,0.0
2016-01-26,390.1,397.7,386.2,390.66,6361.63,2497097.16,41.03137194,0.008,0.00800078,0.00783701,0.007940000000000001,5173.02100762,0.0
2016-01-27,391.77,397.0,390.31,395.0,4234.46,1669789.13,143.53406971,0.00833686,0.00846218,0.0079,0.007980000000000001,17352.57184233,0.0
2016-01-28,394.62,395.56,376.0,379.16,11329.82,4329530.76,32.9800154,0.00816921,0.0084,0.00806613,0.00833686,4010.75147783,0.0
2016-01-29,379.55,383.99,363.73,379.44,13500.22,5067927.64,27.84385729,0.00813787,0.0083,0.00804358,0.00814321,3410.883653000001,0.0
2016-01-30,378.12,380.42,372.95,376.6,2351.12,887062.39,12.59741494,0.00814859,0.00818173,0.00803636,0.008150000000000001,1554.04687137,0.0
2016-01-31,376.38,379.3,367.77,370.0,3752.13,1407869.8,18.87523121,0.00823642,0.0082441,0.00803633,0.00810002,2317.00984648,0.0
2016-02-01,368.49,378.2,366.53,371.5,7005.04,2610393.92,16.85628046,0.00812896,0.00825665,0.008085,0.00823642,2072.53264847,0.0
2016-02-02,371.79,375.0,369.73,373.18,5655.12,2109726.06,13.18282259,0.008112699999999999,0.00824917,0.00809711,0.00818333,1610.07711204,0.0
2016-02-03,373.05,374.0,365.0,367.64,7030.2,2602788.49,34.94065653,0.00827901,0.00829396,0.0081412,0.00818428,4246.9194441,0.0
2016-02-04,368.4,391.88,367.95,390.0,13133.51,5017103.32,15.22922364,0.008110000000000001,0.00839745,0.00809316,0.00827833,1849.95796914,0.0
2016-02-05,388.0,389.5,382.99,385.88,7247.88,2806294.0,22.51304346,0.00814142,0.00993073,0.00805218,0.008110000000000001,2680.86050964,0.0
2016-02-06,384.97,384.98,371.35,374.27,5702.07,2146630.0,11.10462928,0.00820138,0.00820138,0.00805288,0.00813779,1364.98286664,0.0
2016-02-07,375.39,380.0,373.04,375.4,2855.74,1073830.87,14.82231751,0.00816206,0.00824,0.00808,0.00820836,1824.10299741,0.0
2016-02-08,375.0,378.99,369.99,371.16,6907.71,2586381.88,14.77642609,0.00816298,0.00816478,0.00805,0.00808372,1825.50248995,0.0
2016-02-09,370.95,377.0,369.12,373.16,5724.8,2136759.49,15.67469085,0.008086630000000001,0.00819446,0.00805006,0.0081108,1932.50604404,0.0
2016-02-10,373.69,383.85,372.12,379.86,9979.76,3782707.13,18.51970085,0.00808119,0.00816622,0.008025000000000001,0.008086630000000001,2288.97484255,0.0
2016-02-11,379.34,380.5,373.54,377.99,6953.11,2624697.92,26.36683534,0.00800122,0.00814368,0.0079737,0.008069980000000001,3279.58279532,0.0
2016-02-12,377.98,383.0,377.07,382.88,5714.98,2177591.75,45.52682627,0.00809699,0.00811301,0.00790001,0.00811301,5707.146406399998,0.0
2016-02-13,383.0,390.08,382.0,389.51,6936.51,2684911.84,24.97759578,0.00794009,0.00803648,0.00790001,0.00797755,3130.65053156,0.0
2016-02-14,390.99,404.0,390.59,403.95,9555.92,3805192.6,10.34546912,0.007832800000000001,0.00800007,0.007832800000000001,0.00796309,1305.57130003,0.0
2016-02-15,405.5,409.71,393.4,399.0,7876.6,3166241.01,42.46339495,0.0077846999999999986,0.00787877,0.0076,0.00783183,5468.96308679,0.0
2016-02-16,399.5,407.8,396.0,406.47,8208.39,3312534.49,12.89453327,0.0078,0.00786973,0.0077,0.00778008,1654.27761715,0.0
2016-02-17,407.51,421.11,404.0,415.52,11273.65,4679988.35,31.01085261,0.00771099,0.00784239,0.00763838,0.0078,4031.27540637,0.0
2016-02-18,415.59,424.9,413.4,420.31,8537.45,3588829.87,24.66610372,0.0076230000000000004,0.00773828,0.00756373,0.00772068,3227.52862009,0.0
2016-02-19,421.15,422.0,414.0,419.27,4968.2,2082054.85,31.279245,0.00770646,0.00825,0.00760743,0.0076783,4033.59027434,0.0
2016-02-20,419.98,443.96,419.5,440.24,10802.06,4678345.04,40.60842262,0.00781081,0.00802172,0.007605,0.007705,5167.63451622,0.0
2016-02-21,434.63,447.99,426.0,437.7,10244.17,4488830.12,22.76388348,0.00786659,0.00802052,0.00772052,0.007937930000000001,2872.80440125,0.0
2016-02-22,438.33,439.5,431.15,437.97,5823.89,2543672.13,25.03669521,0.00792,0.00825,0.007757600000000002,0.00786659,3170.09783459,0.0
2016-02-23,438.26,440.0,414.0,420.05,10427.66,4426532.85,20.80434807,0.0080159,0.00817789,0.0078306,0.00792,2593.30376188,0.0
2016-02-24,419.1,424.28,409.07,422.61,7236.69,3035274.03,16.89726898,0.00785127,0.0080926,0.0078,0.00807419,2131.17466776,0.0
2016-02-25,423.79,426.75,415.79,423.51,5541.05,2337122.92,11.74161334,0.00788211,0.0079774,0.00785386,0.007933860000000001,1483.03851052,0.0
2016-02-26,423.38,428.38,418.01,427.8,4310.49,1825687.5,11.83544281,0.0078613,0.0079982,0.007859999999999999,0.00794834,1494.12546101,0.0
2016-02-27,432.0,435.0,428.22,431.06,4119.77,1776990.19,10.00235476,0.0078013000000000015,0.00795999,0.00779229,0.00795999,1269.91180069,0.0
2016-02-28,431.07,435.0,422.29,432.16,3435.21,1475149.23,47.21174739,0.00792366,0.00793977,0.00782126,0.00789999,5959.48027581,0.0
2016-02-29,430.26,440.99,428.12,436.62,8260.08,3599439.36,107.51361194,0.00780371,0.007934140000000001,0.00778731,0.00792368,13577.63978277,0.0
2016-03-01,436.75,437.5,427.01,433.31,6763.52,2922909.82,131.22423342,0.007888880000000001,0.00793965,0.00778731,0.007859999999999999,16612.79454813,0.0
2016-03-02,433.33,434.5,424.0,425.18,5220.05,2244122.04,307.81232356,0.00783494,0.00794462,0.00780001,0.0079268,38947.76841923,0.0
2016-03-03,422.4,424.47,415.85,420.27,7304.22,3069008.4,123.06194032,0.007836280000000001,0.00798242,0.00762006,0.00788,15641.69918694,0.0
2016-03-04,420.29,423.9,407.55,409.97,7474.02,3114003.54,45.8109242,0.00784757,0.00790809,0.00762075,0.00785,5883.52974098,0.0
2016-03-05,408.18,408.98,382.0,398.5,16205.36,6450215.35,101.44052796,0.0079,0.00791419,0.00729999,0.00784757,13346.09970251,0.0
2016-03-06,399.77,412.31,393.11,404.78,5659.13,2292269.65,29.59795898,0.00788034,0.00798845,0.0078,0.00788151,3754.28317238,0.0
2016-03-07,406.15,414.96,403.03,414.76,5793.31,2375720.45,30.05038442,0.00790999,0.00790999,0.00774345,0.00788035,3834.32527651,0.0
2016-03-08,413.96,414.99,408.46,412.13,5549.37,2283231.18,22.62992,0.00790199,0.0079062,0.0078118,0.0079062,2880.97202283,0.0
2016-03-09,412.14,413.51,408.75,412.66,4832.17,1987918.75,21.00383377,0.00784201,0.008,0.007790000000000002,0.00781664,2652.40270383,0.0
2016-03-10,412.99,416.9,409.31,416.5,5105.04,2110300.04,22.9382578,0.007826660000000001,0.00795357,0.00781424,0.0079,2915.97809908,0.0
2016-03-11,416.0,421.91,415.11,418.1,5905.9,2476673.27,28.04911822,0.00795018,0.00809999,0.0078,0.007826660000000001,3515.16745643,0.0
2016-03-12,419.14,420.93,406.59,410.47,4577.67,1890411.55,13.21950508,0.007955,0.00809123,0.007883040000000001,0.00806979,1668.46331663,0.0
2016-03-13,409.95,417.0,409.67,412.64,3254.44,1344134.95,28.69397319,0.00786302,0.007992850000000001,0.00782058,0.00795493,3631.92531298,0.0
2016-03-14,412.99,415.22,410.5,413.85,4217.13,1743744.96,16.06206234,0.00788005,0.00799999,0.00788001,0.00794998,2025.29776052,0.0
2016-03-15,414.83,417.43,412.15,415.89,4500.81,1870078.95,15.03766252,0.00790764,0.00799999,0.0078566,0.00788005,1893.22532085,0.0
2016-03-16,415.84,416.61,413.15,416.49,4065.34,1687474.91,17.87187711,0.00795632,0.0079942,0.007859999999999999,0.00790764,2258.53933917,0.0
2016-03-17,416.52,419.0,415.66,418.49,3703.74,1548565.13,27.47761345,0.0078149,0.00797753,0.0077765,0.00790006,3490.2106823,0.0
2016-03-18,418.47,418.49,403.34,408.21,6324.84,2593429.99,18.98892209,0.00779758,0.00791705,0.0076304,0.00791698,2440.65977697,0.0
2016-03-19,407.5,409.95,404.1,408.94,2840.41,1155762.48,20.37365537,0.0078196,0.00782595,0.00770367,0.00779683,2626.61631766,0.0
2016-03-20,408.36,412.0,406.6,411.34,2555.36,1047500.89,35.72549033,0.00775397,0.007809999999999998,0.0076,0.00779935,4655.94998937,0.0
2016-03-21,410.62,411.96,406.5,410.99,3491.93,1429011.16,11.9819158,0.0077152800000000014,0.00777421,0.00767139,0.00768497,1552.01409576,0.0
2016-03-22,411.15,416.99,410.35,415.89,3863.92,1603062.46,6.31776942,0.00769109,0.00777999,0.00767624,0.0077741,817.06609698,0.0
2016-03-23,416.39,419.0,413.44,417.22,4908.2,2043615.33,6.11060989,0.00771738,0.0077842,0.00769501,0.00770553,789.18002623,0.0
2016-03-24,417.62,418.15,412.85,415.96,2766.79,1151083.01,11.10296826,0.00774,0.00783,0.00770001,0.00778414,1429.9639101,0.0
2016-03-25,415.17,416.92,412.0,416.25,2550.63,1058887.1,14.39073165,0.00772119,0.00780112,0.00770001,0.0077775000000000006,1859.62675592,0.0
2016-03-26,415.6,416.99,414.0,416.77,1251.01,520246.85,10.61914335,0.00776609,0.00780419,0.0076824200000000014,0.00772119,1368.11796736,0.0
2016-03-27,416.96,427.99,415.77,424.3,5033.3,2132703.21,24.56396499,0.00779335,0.0079,0.00768301,0.0077,3166.78042859,0.0
2016-03-28,424.62,424.77,420.32,422.05,3227.79,1364444.78,19.26568116,0.00770001,0.00782164,0.00765772,0.0077930000000000004,2487.81656176,0.0
2016-03-29,422.87,424.37,407.22,415.4,5894.96,2448940.42,12.90110199,0.0077235,0.007783,0.0076476600000000014,0.00773403,1670.12846415,0.0
2016-03-30,415.43,415.93,408.59,413.09,4785.87,1974453.35,32.06210042,0.0077329999999999986,0.0078,0.0076,0.00777978,4164.0176743,0.0
2016-03-31,413.68,416.99,411.4,415.51,3669.08,1522442.48,26.26624275,0.00787,0.007935,0.00770765,0.00773775,3361.66155792,0.0
2016-04-01,414.66,416.99,413.42,415.38,3662.38,1521987.64,10.53013282,0.00780994,0.007887400000000001,0.00775002,0.00786999,1346.58281932,0.0
2016-04-02,416.31,420.0,416.01,419.19,2052.82,858816.08,6.71605973,0.007815,0.00784372,0.00775137,0.00780994,861.24516401,0.0
2016-04-03,419.35,419.44,416.1,419.0,1302.3,544167.96,6.47543841,0.00773,0.00783998,0.00773,0.00781499,833.09056701,0.0
